objectID,name,description,url,logo,banner,city,zipcode,department,region,address,lat,lng,org_type,category_tags,ha_tags,active_forms_count,active_forms_type,creation_date,last_order_date,score,partners,contact_email,contact_phone
422938,Centre de Musique Moderne,"Le CMM (association) souhaite permettre l'accès à la musique pour tous à moindre coût (enfants, adultes) ; cours d'instrument de musique : batterie, piano, MAO, guitare etc... En cours collectif ou individuel etc... Organisation de et participation à des évènements (festivals, déambulation ..) ",/associations/centre-de-musique-moderne,https://cdn.helloasso.com/img/logos/croppedimage-a8bf908432204932ae908e2961b667e6.png,https://cdn.helloasso.com/img/photos/croppedimage-83715653247f4e53a518b1f3ce4e7467.png,La Bâtie-Neuve,05230,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Place de la Mairie,44.565705,6.19757,Association1901Rig,Arts | Culture | Enfance | Guitare | Piano | Musique,,1,Donation,1691532000,1764344041,110,,treso.cmm@gmail.com,0615242950
54614,Aspir,L’association a pour objet de promouvoir tous projets visant à soutenir et accompagner les initiatives pour un pastoralisme inventif et responsable. Retrouvez sur notre site des ressources pour et sur le métier de berger d’alpage : www.aspir.eu,/associations/aspir,https://cdn.helloasso.com/img/logos/croppedimage-c0cd788e197e4e6484cd207936e64c9d.png,https://cdn.helloasso.com/img/photos/croppedimage-ba5104151a8c4ba7ab711f45c667a5ce.png,Gap,05000,Hautes-Alpes,Provence-Alpes-Côte d'Azur,"c/o Bernadette Tüscher, 28 chemin du Haut de St Jean ",44.533489,6.033226,Association1901Rig,Humanitaire | Solidarité | Solidarité et Action Sociale,,2,"Donation, PaymentForm",1476396000,1769610462,110,,aspirassociation@gmail.com,
52582,Centre de soins faune sauvage Aquila,"Sauver la faune sauvage blessée, malade ou en détresse dans les Hautes-Alpes et les Alpes de Haute Provence",/associations/centre-de-soins-faune-sauvage-aquila,https://cdn.helloasso.com/img/logos/croppedimage-0bcd7487f8754ca780f395e5e30097ee.png,https://cdn.helloasso.com/img/photos/croppedimage-2be4c351fd554332a655f6956d381a8b.png,Vitrolles,05110,Hautes-Alpes,Provence-Alpes-Côte d'Azur,La Bergerie,44.424244,5.945369,Association1901Rig,Environnement | Ecologie et Environnement | Animaux,Don,2,"Donation, Membership",1473112800,1774509848,110,,,
52538,Monnaie Locale Complémentaire et Citoyenne 05,"Promouvoir, créer, développer une monnaie locale complémentaire et citoyenne non spéculative sur le département des Hautes-Alpes et soutenir l’économie locale dans le respect de la charte de l’association et dans le cadre de l’Education Populaire et de l’Economie Sociale et Solidaire",/associations/monnaie-locale-complementaire-et-citoyenne-05,https://cdn.helloasso.com/img/logos/monnaie-locale-complementaire-et-citoyenne-05.jpg,https://cdn.helloasso.com/img/photos/91234.jpg,Embrun,05200,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Espace Delaroche - Batiment de la manutention,44.563422,6.497044,Association1901,Économie,,1,Donation,1473026400,1740744594,110,,contact@monnaielocale05.org,
513816,Les Hauts Chat'lpins,Les Hauts Chat'lpins est une association de protection animale sur le département des Hautes-Alpes (05). Nos missions : * Stérilisation des chats errants. * Soins et secours aux chats errants blessés ou en difficulté. * Prise en charge de chats abandonnés (dans la limite de nos capacités d'accueil).,/associations/les-hauts-chat-lpins,https://cdn.helloasso.com/img/logos/croppedimage-a22f94563f604e8da8d49f060cfc3730.png,https://cdn.helloasso.com/img/photos/croppedimage-6c9caa251bbb47d288e2e1d81d37cf30.png,Guillestre,05600,Hautes-Alpes,Provence-Alpes-Côte d'Azur,1 Allée de la Selve,44.659176,6.65235,Association1901Rig,Animaux | Chats | Humanitaire | Solidarité,,2,"Donation, Membership",1718402400,1773520622,110,,leshautschatlpins@gmail.com,0613017658
485602,KTB RADIO,"K.T.B RADIO, la web radio, est une association à but non lucratif qui a pour objectif l'accès à l'activité de radio pour toutes et tous, de pouvoir produire, enregistrer et diffuser des émissions de radio pour le peuple et avec le peuple. Elle possède un salarié à temps plein. Soyez les bienvenus !",/associations/ktb-radio,https://cdn.helloasso.com/img/logos/croppedimage-b1cbfbc90f9c4257b6a454560a5128db.png,https://cdn.helloasso.com/img/photos/croppedimage-5f81ec3972c94de1ac79727041c74d12.png,Serres,05700,Hautes-Alpes,Provence-Alpes-Côte d'Azur,21 Avenue Marius Meyere,44.427748,5.718236,Association1901,Arts | Culture | Informatique | Radio | Arts et Culture,,2,"Donation, Membership",1710370800,1735601604,110,,ktblawebradio@gmail.com,0977440531
449480,Association École Éveil et Loisirs,"L'association École, Éveil et Loisirs (loi 1901) a été créée en 1986. Elle porte le projet de l'école primaire d'Éourres, située dans les Hautes-Alpes (05). L'association est reconnue d'Intérêt Général le 8 septembre 2022 par la Direction Départementale des Finances Publiques des Hautes-Alpes.",/associations/association-ecole-eveil-et-loisirs,https://cdn.helloasso.com/img/logos/croppedimage-0a6a8cb7d4fe4da99837cb39a734e2c4.png,https://cdn.helloasso.com/img/photos/croppedimage-fd5d879975b848b098f32c0aca75eecb.jpg,Éourres,05300,Hautes-Alpes,Provence-Alpes-Côte d'Azur,107 Rue de l’École,44.213244,5.698963,Association1901Rig,Education | Formation,Don,1,Donation,1699916400,1752668416,110,,asso.eel05@gmail.com,0492652481
74147,FRANCE ALZHEIMER 05,"France Alzheimer 05 a pour mission de soutenir les aidants familiaux et les personnes atteintes de la maladie d’Alzheimer et maladies apparentées. Depuis 1989, France Alzheimer 05 se mobilise pour répondre aux besoins des malades et de leurs familles et pour sensibiliser l’opinion publique. ",/associations/france-alzheimer-05,https://cdn.helloasso.com/img/logos/05_hautes-alpes.jpg,https://cdn.helloasso.com/img/photos/croppedimage-5b235e797e7c47049443c702da0f691b.png,Gap,05000,Hautes-Alpes,Provence-Alpes-Côte d'Azur,5/7 impasse de bonne ,44.562435,6.083481,Association1901Rup,Caritatif | Humanitaire | Santé,,1,Donation,1515711600,1768906713,110,,francealzheimer05@gmail.com,04 92 51 02 74
257939,PATRIMOINE DE FONTCHRISTIANNE AGIR - VALORISER - PROMOUVOIR - PROTÉGER - PERPÉTUER,"Notre association a pour objectif la valorisation, la conservation, la protection et la sauvegarde du patrimoine historique, populaire, environnemental du hameau de  Fontchristianne et des alentours (Commune de Briançon dans les Hautes Alpes).",/associations/patrimoine-de-fontchristianne-agir-valoriser-promouvoir-proteger-perpetuer,https://cdn.helloasso.com/img/logos/croppedimage-bab18aff623b438e9488da3cee8f6876.png,https://cdn.helloasso.com/img/photos/croppedimage-21f1b4ff8af147b4b5c8e2818c32cae9.png,Briançon,05100,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Fontchristianne,44.891433,6.648223,Association1901,Patrimoine | Environnement,,2,"Donation, Membership",1619388000,1769973119,110,,jacques@serreche.fr,0685248849
469035,Lesateliers,"""Les ateliers"" est une association locale impliquée dans la redynamisation du lien social sur la commune de Chorges, l'echange de savoirs et de pratiques liées à la préservation des resources et de l'environnement.",/associations/lesateliers,https://cdn.helloasso.com/img/logos/croppedimage-33581f2ffcdf443898dadb4f9b6b0e97.png,https://cdn.helloasso.com/img/photos/croppedimage-4756161ac7644948a0fd962a867f8afc.jpg,Chorges,05230,Hautes-Alpes,Provence-Alpes-Côte d'Azur,10 Grande Rue,44.545661,6.275557,Association1901,Environnement | Humanitaire | Solidarité | Ecologie et Environnement,,2,"Donation, Membership",1706137200,1773040177,110,,lesateliers@mailo.com,0613487184
463470,Place to B,"Place to B est à la croisée des chemins entre médias et écologie pour étudier et sensibiliser le public sur les questions liées à l'urgence écologique - par le biais de rapport, d'événement et de supports créatifs",/associations/place-to-b,https://cdn.helloasso.com/img/logos/croppedimage-81192c18dffd4db2be5e34dcf95abd66.png,https://cdn.helloasso.com/img/photos/croppedimage-f6a9dc1864694e39879f2807e1c050fa.png,Les Orres,05200,Hautes-Alpes,Provence-Alpes-Côte d'Azur,3 Allée des Mélèzes,44.491184,6.556025,Association1901,Environnement | Écologie | Ecologie et Environnement,,2,"Donation, PaymentForm",1704668400,1773912778,110,,asnovel@gmail.com,066026167
237352,PICARDIE LOISIRS,"L'association Picardie Loisirs permet à des adultes et des familles de partager des moments de vie en montagne, dans un cadre respectueux de l'individu et de l'environnement.",/associations/picardie-loisirs,https://cdn.helloasso.com/img/logos/croppedimage-7280b4678c484320a743137b119b1cab.jpg,https://cdn.helloasso.com/img/photos/croppedimage-de68c4456d7b48578bef195dbd81b1b7.png,Villar-Saint-Pancrace,05100,Hautes-Alpes,Provence-Alpes-Côte d'Azur,14 Rue de l'Edelweiss,44.874122,6.62631,Association1901,Ecologie et Environnement | Environnement,,8,"Event, Donation",1609282800,1774376483,110,,bertrand.linque@orange.fr,0660040206
31362,ASSOCIATION COPERNIC,"""L'Association Copernic Astronomie 05"" existe depuis 1985, elle a été fondée par Joseph GRUMEL, ancien professeur de mathématiques. Son but est de divulguer l’astronomie auprès du plus grand nombre,  en utilisant tous les moyens possibles pour la vulgarisation de cette science",/associations/association-copernic,https://cdn.helloasso.com/img/logos/association-copernic.jpg,https://cdn.helloasso.com/img/photos/50456.jpg,La Roche-des-Arnauds,05400,Hautes-Alpes,Provence-Alpes-Côte d'Azur,3948 Route de Correo,44.557791,5.991835,Association1901Rig,Arts | Astronomie | Culture | Mathématiques | Sciences | Sciences et Technologie,Don,2,"Donation, Membership",1422399600,1771695750,110,,observatoire@asso-copernic.org,0492578865
33405,Espace Culturel de Chaillol,"Entre Alpes et Provence, une itinérance musicale en territoire rural de montagne. Entre mémoire et novation, chemins dans la musique d'aujourd'hui...",/associations/espace-culturel-de-chaillol,https://cdn.helloasso.com/img/logos/espace culturel de chaillol-c5be273159204da29ed37c8204dc8ea0.jpg,https://cdn.helloasso.com/img/photos/112027.jpg,Saint-Michel-de-Chaillol,05260,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Office de Tourisme,44.682268,6.167845,Association1901Rig,Arts | Culture | Musique,Don,2,"Donation, PaymentForm",1427151600,1767434709,110,,administration@festivaldechaillol.com,0682723102
305926,Comité départemental du sport adapté Hautes-Alpes,Le Comité Départemental du Sport Adapté des Hautes-Alpes (CDSA 05) est une association motivée et dévouée pour permettre aux personnes en situation de handicap mental et psychique de pratiquer une activité physique!,/associations/comite-departemental-du-sport-adapte-hautes-alpes,https://cdn.helloasso.com/img/logos/croppedimage-d4b13cdb67b244eaa13a219b3b215cb4.png,https://cdn.helloasso.com/img/photos/croppedimage-3676c1340df44ddb861ffb385bd299c4.png,Gap,05000,Hautes-Alpes,Provence-Alpes-Côte d'Azur,5 Place Jules Ferry,44.557304,6.078552,Association1901Rup,Sport | Handicap | Santé mentale,Don,1,Donation,1644879600,1773392009,110,,cdsa05@sportadapte.fr,0645931517
410455,lbv Les Bons Vivants,Cette association va nous servir à participer au 4L Trophy. Mais pas que c'est pour ça que l'on a besoin de vous.,/associations/lbv-les-bons-vivants,https://cdn.helloasso.com/img/logos/croppedimage-6052fcad778543348c3c10f383347f52.png,https://cdn.helloasso.com/img/photos/croppedimage-28184cd61ea44787b997a4149f6aa61e.png,Guillestre,05600,Hautes-Alpes,Provence-Alpes-Côte d'Azur,2 Rue Tournette,44.659135,6.648479,Association1901,Sport | Sport automobile,,1,Donation,1686607200,1738792959,110,,lbv.lesbonsvivants@gmail.com,0782603775
264706,Association Culture et Loisirs d'Aiguilles,"L'association s'occupe tout au long de l'année de l'animation du village d'Aiguilles (05470). Elle gère en autre : La cascade de glace l'hiver, des repas festifs tout au long de l'année, Aiguilles en fête en été, le snack de la piscine, .....",/associations/association-culture-et-loisirs-d-aiguilles,https://cdn.helloasso.com/img/logos/croppedimage-193758fb20d948a389332a73bedec493.png,https://cdn.helloasso.com/img/photos/croppedimage-d8a81c00e8004f52b570e2536579a0de.jpg,Aiguilles,05470,Hautes-Alpes,Provence-Alpes-Côte d'Azur,5 Rue de l'Ancienne Ecole,44.78179,6.869336,Association1901,Arts | Culture | Fête | Natation | Arts et Culture,,2,"Donation, Membership",1622066400,1748883574,110,,sandrine.animationsaiguilles@gmail.com,0620105785
554698,AUTO RETRO VALGO,"Notre association à pour but de rassembler les passionnés de tous types de véhicules, organiser des regroupements, balades, rallyes touristiques, manifestations sportives, bourses échange de pièces, évènements grand public, ... Nous vous proposons de devenir adhérent pour soutenir nos actions.",/associations/auto-retro-valgo,https://cdn.helloasso.com/img/logos/croppedimage-d5a6fced73b94a8ab9ce504fc41219f2.jpg,https://cdn.helloasso.com/img/photos/croppedimage-c76611e54ffd4927a2cb8f7d6b5fc6c0.png,Saint-Firmin,05800,Hautes-Alpes,Provence-Alpes-Côte d'Azur,1000 Route du Moulin,44.777161,6.034216,Association1901,Loisirs,,1,Membership,1733439600,1752340802,110,,autoretrovalgo@proton.me,0608065439
558264,Association les p'tits loups de Villard,"Objectif : rassembler et représenter les enfants et leurs parents par la mise en place de projets concrets divertissants et épanouissants ; soutenir financièrement l'équipe enseignante dans leurs projets pédagogiques, culturels et sportifs.",/associations/association-les-p-tits-loups-de-villard,https://cdn.helloasso.com/img/logos/croppedimage-461c0cfb78854baaaaae648b3f57b9d1.png,https://cdn.helloasso.com/img/photos/croppedimage-d108247496594ae4b89ca821d3ccbbdb.png,Villar-Saint-Pancrace,05100,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Rue de l'Ecole,44.874572,6.628415,Association1901,Education | Culture | Enfance | Enseignement | Étudiants,,1,Event,1734908400,1745587182,110,,ape.lesptitsloups.villard@gmail.com,
555511,COLLECTIF CITOYEN POUR UN AUTRE PHOTOVOLTAIQUE DANS LES ALPES DU SUD ,"Le CCAPAS (Collectif Citoyen pour un Autre Photovoltaïque dans les Alpes du Sud) est une association loi 1901 qui informe et lutte contre les projets de parcs photovoltaïques industriels sur les espaces naturels, agricoles ou forestiers.",/associations/collectif-citoyen-pour-un-autre-photovoltaique-dans-les-alpes-du-sud,https://cdn.helloasso.com/img/logos/croppedimage-0ca5bcd797bf4efa974b00eb88234b33.png,https://cdn.helloasso.com/img/photos/croppedimage-bd41f1fc4e7d466dacd3693704bfc0e4.png,Laragne-Montéglin,05300,Hautes-Alpes,Provence-Alpes-Côte d'Azur,2 Chemin du Rousset,44.341561,5.811884,Association1901,Ecologie et Environnement | Environnement | Forêt,,1,Membership,1733785200,1770887511,110,,,
474849,Les P'tits Montmaurins,"Créée en mai 2023, l'asso des P'Tits Montmaurins a vocation de soutenir humainement et financièrement les projets de l'école de Montmaur, mais également de favoriser des moments d'échanges et de partages extra-scolaires afin de créer du lien entre les familles du territoire <3",/associations/les-p-tits-montmaurins,https://cdn.helloasso.com/img/logos/croppedimage-51547af718c1490eae9dde88976639f6.png,https://cdn.helloasso.com/img/photos/croppedimage-5fab8918fb4941f8a5672398a295e8fa.png,Montmaur,05400,Hautes-Alpes,Provence-Alpes-Côte d'Azur,Avenue Albert Bonnardel,44.570085,5.875585,Association1901,Humanitaire | Solidarité | Education | Solidarité et Action Sociale,,1,Event,1707692400,1745479329,110,,lesptitsmontmaurins@gmail.com,
539319,Champsaur libre,À la base nous sommes 4 jeunes champsaurins  Passionné par l’agriculture et leur vallée Maintenant nous sommes une belle équipe !! Animé par les mêmes passions  Aller à la reviste,/associations/champsaur-libre,https://cdn.helloasso.com/img/logos/croppedimage-f48a8292319a4dc9863cc4f61f7a03cb.png,https://cdn.helloasso.com/img/photos/croppedimage-16a1e956fbfa43e39b426c986ceb52dd.jpg,Saint-Michel-de-Chaillol,05260,Hautes-Alpes,Provence-Alpes-Côte d'Azur,2250 Route de Chaillol,44.685673,6.154739,Association1901,Patrimoine,,1,Membership,1728252000,,110,,Champsaurlibre05@gmail.com,0611573920
570560,LE GITE 05 - LA MAISON POUR TOUS,"L’association organise des repas-spectacles et propose un lieu de rassemblement, des animations musicales, une restauration, de l'hébergement.  Elle met aussi à disposition des salles pour accueillir les activités d’autres associations.",/associations/le-gite-05-la-maison-pour-tous,https://cdn.helloasso.com/img/logos/croppedimage-a78289116ba34a0e815f0b7a8868d76d.png,https://cdn.helloasso.com/img/photos/croppedimage-a5c46ed758164e6ab701f2580ede21be.jpg,Les Orres,05200,Hautes-Alpes,Provence-Alpes-Côte d'Azur,11 Route de la Mazelière,44.50095,6.551765,Association1901,Humanitaire | Solidarité | Musique | Loisirs,,1,Event,1739487600,1745674058,110,,legite05.info@gmail.com,0623355411
570305,MONT'A'MA TIPI,"Nous souhaitons offrir aux enfants des mini-séjours en tipi, en lien avec la nature et les animaux. Pour cela, nous avons besoin de votre soutien pour acquérir deux tipis. Ces séjours favoriseront leur bien-être, leur épanouissement et leur respect de l’environnement. Merci pour votre soutien !",/associations/mont-a-ma-tipi,https://cdn.helloasso.com/img/logos/croppedimage-772f6ec2f1dd4000b4d1ada80dda32cb.png,https://cdn.helloasso.com/img/photos/croppedimage-0c8d23e34717483d92a4f608d33dd14b.jpg,Saint-Julien-en-Beauchêne,05140,Hautes-Alpes,Provence-Alpes-Côte d'Azur,5 chemin des Rosiers,44.620685,5.68821,Association1901Rig,Animaux | Enfance | Environnement | Humanitaire | Solidarité | Ecologie et Environnement,,1,CrowdFunding,1739401200,1743356587,110,,mont.a.matipi@gmail.com,
